Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles.pkg,Qx,1,0,1,1,9,1,0,0,0.0,0,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles.pkg,Qx,1,0,1,1,9,1,0,0,0.0,0,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q1,0,0,1,1,8,1,0,0,-1.0,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q2,1,0,1,1,9,1,0,0,0.0,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q3,1,0,1,1,9,1,0,0,0.0,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q4,1,0,1,1,9,1,0,0,0.0,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q5,1,0,1,1,9,1,0,0,0.0,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q1,0,0,1,1,8,1,0,0,-1.0,0,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q2,1,0,1,1,9,1,0,0,0.0,0,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q3,1,0,1,1,9,1,0,0,0.0,0,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q4,1,0,1,1,9,1,0,0,0.0,0,0
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q5,1,0,1,1,9,1,0,0,0.0,0,0
monalisa-orm,com.tsc9526.monalisa.main,DBModelGenerateMain,1,0,7,7,62,12,0,0,0.0,8,4
monalisa-orm,com.tsc9526.monalisa.main,MavenCleanMain,3,0,8,6,89,21,0,0,0.375,1,4
monalisa-orm,com.tsc9526.monalisa.main,MSWriteMain,0,0,4,4,100,17,0,0,-1.0,1,4
monalisa-orm,com.tsc9526.monalisa.orm.criteria,Criteria,6,3,8,3,39,9,0,0,0.375,2,2
monalisa-orm,com.tsc9526.monalisa.orm.criteria,Example,1,0,5,4,24,6,0,0,0.4,8,0
monalisa-orm,com.tsc9526.monalisa.orm.criteria,Field,6,0,117,99,1018,172,5,0,0.7948717948717948,10,5
monalisa-orm,com.tsc9526.monalisa.orm.criteria,FieldInteger,0,0,15,13,131,23,0,1,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.orm.criteria,FieldLong,0,0,21,18,161,24,0,1,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.orm.criteria,FieldShort,0,0,9,7,53,11,0,1,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.orm.criteria,FieldBigDecimal,0,0,37,33,330,49,0,1,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.orm.criteria,FieldString,0,0,7,6,50,11,0,1,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.orm.criteria,QEH,0,0,2,2,49,11,0,0,-1.0,29,3
monalisa-orm,com.tsc9526.monalisa.orm.dao,Delete,3,0,14,14,94,14,0,0,0.14285714285714285,0,4
monalisa-orm,com.tsc9526.monalisa.orm.dao,DeleteForExample,1,0,3,3,17,3,0,0,0.6666666666666666,0,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,Insert,2,0,7,7,57,9,0,0,0.0,0,5
monalisa-orm,com.tsc9526.monalisa.orm.dao,Select,6,0,48,46,353,48,0,0,0.10416666666666667,0,7
monalisa-orm,com.tsc9526.monalisa.orm.dao,$SelectForExample,1,0,13,13,85,13,0,0,0.6153846153846154,0,1
monalisa-orm,com.tsc9526.monalisa.orm.dao,Update,3,0,14,14,81,14,0,0,0.14285714285714285,0,4
monalisa-orm,com.tsc9526.monalisa.orm.dao,UpdateForExample,1,0,3,3,17,3,0,0,0.6666666666666666,0,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,C3p0DataSource,2,0,17,17,85,22,0,1,0.23529411764705882,0,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,ConfigClass,0,0,6,6,24,6,0,0,-1.0,2,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,4,0,19,15,145,35,0,0,0.3684210526315789,8,8
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,52,6,126,103,1034,246,0,0,0.15079365079365079,41,26
monalisa-orm,com.tsc9526.monalisa.orm.datasource,Host,5,4,3,1,48,9,0,0,0.0,2,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,29,0,52,42,550,127,0,0,0.057692307692307696,2,13
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DSI,8,0,6,4,99,20,0,0,0.0,0,6
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CfgFile,2,0,1,0,7,1,0,0,0.0,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DbProp,60,55,16,16,186,28,0,0,0.1875,30,3
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,2,0,17,17,81,22,0,1,0.0,0,1
monalisa-orm,com.tsc9526.monalisa.orm.datasource,PooledDataSource,0,0,6,6,11,6,3,0,-1.0,2,0
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,11,0,31,27,201,44,0,1,0.3225806451612903,1,4
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,3,1,72,55,638,158,4,0,0.5,11,15
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,0,0,16,14,170,39,0,1,-1.0,0,5
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,0,0,19,17,154,35,0,1,-1.0,0,5
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,0,0,13,13,118,28,0,1,-1.0,0,4
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,0,0,14,14,73,20,0,1,-1.0,0,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,BatchSqlExecutor,1,0,2,2,35,6,0,1,1.0,0,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,BatchStatementExecutor,0,0,2,2,35,6,0,1,-1.0,0,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableExecute,0,0,1,1,6,1,3,1,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultExecutor,1,0,3,3,29,4,0,2,0.0,0,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultLoadExecutor,2,0,3,3,33,4,0,2,0.0,0,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultSetExecutor,1,0,4,3,58,8,0,2,0.0,0,6
monalisa-orm,com.tsc9526.monalisa.orm.executor,Execute,0,0,1,1,6,1,6,0,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerRelation,1,0,2,1,19,3,8,0,0.0,0,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,3,0,11,6,264,52,0,0,0.0,6,19
monalisa-orm,com.tsc9526.monalisa.orm.executor,KeysExecutor,2,0,2,2,39,6,0,1,0.0,0,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,ResultSetsExecutor,2,0,3,2,56,10,0,1,0.0,0,4
monalisa-orm,com.tsc9526.monalisa.orm.executor,UpdateExecutor,0,0,1,1,16,1,0,1,-1.0,0,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,8,0,15,15,64,16,0,0,0.4,4,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,6,1,9,2,115,22,2,0,0.0,4,10
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorLocal,3,0,4,2,55,7,0,1,0.5,3,5
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,2,0,9,2,143,20,1,1,0.3333333333333333,6,8
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessingInEclipse,2,0,6,3,60,7,0,2,0.5,1,7
monalisa-orm,com.tsc9526.monalisa.orm.generator,LoggerClassLoader,0,0,2,1,14,3,0,0,-1.0,0,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,13,4,18,7,331,66,0,0,0.1111111111111111,6,14
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,3,0,10,9,89,18,0,0,0.2,2,4
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,0,0,7,1,1430,92,0,0,-1.0,1,4
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,0,0,6,1,322,30,0,0,-1.0,1,4
monalisa-orm,com.tsc9526.monalisa.orm.jdbc,JDBCWrapper,0,0,0,0,5,0,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,17,0,39,30,358,82,0,1,0.1282051282051282,10,5
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,5,0,15,15,74,17,0,0,0.13333333333333333,2,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,6,0,15,15,141,30,0,0,0.26666666666666666,10,6
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,17,2,33,33,168,42,0,1,0.30303030303030304,21,4
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,7,2,9,9,47,10,0,0,0.0,6,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,Name,5,0,8,8,49,9,2,0,0.25,1,1
monalisa-orm,com.tsc9526.monalisa.orm.model,Model,10,0,81,64,719,143,1,0,0.1111111111111111,19,22
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelHolder,13,1,19,15,211,50,0,0,0.15789473684210525,4,4
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelIndex,5,0,10,10,52,10,0,0,0.5,2,0
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelListener,0,0,2,2,7,2,0,0,-1.0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,21,0,72,49,649,160,0,0,0.3055555555555556,5,19
monalisa-orm,com.tsc9526.monalisa.orm.model,QMH,0,0,2,2,12,2,0,0,-1.0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.model,Record,2,0,31,28,250,54,0,1,0.4838709677419355,10,6
monalisa-orm,com.tsc9526.monalisa.orm.model,Example,0,0,1,0,7,1,0,0,-1.0,2,2
monalisa-orm,com.tsc9526.monalisa.orm.model,Criteria,1,0,7,6,48,8,0,0,0.2857142857142857,2,2
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryPackage,11,2,24,16,276,61,0,0,0.0,3,8
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryStatement,12,0,18,16,145,37,0,0,0.2222222222222222,1,4
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLClass,10,1,14,11,130,22,0,0,0.0,2,10
monalisa-orm,com.tsc9526.monalisa.orm.mqs,QueryLoader,3,0,3,1,30,4,0,0,0.0,1,3
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLGenerator,3,0,5,2,172,26,0,0,0.0,2,12
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLResourceManager,3,0,7,4,83,16,0,0,0.42857142857142855,5,6
monalisa-orm,com.tsc9526.monalisa.orm.partition,DatePartitionTable,1,0,2,2,51,9,0,1,1.0,1,8
monalisa-orm,com.tsc9526.monalisa.orm.partition,Partition,0,0,2,2,19,2,1,0,-1.0,3,2
monalisa-orm,com.tsc9526.monalisa.orm.processor,DBAnnotationProcessor,0,0,3,2,55,11,0,0,-1.0,0,8
monalisa-orm,com.tsc9526.monalisa.orm,Query,13,0,73,62,601,117,0,0,0.2328767123287671,37,19
monalisa-orm,com.tsc9526.monalisa.orm,Tx,9,1,21,19,199,37,0,0,0.23809523809523808,8,7
monalisa-orm,com.tsc9526.monalisa.orm,Atom,0,0,1,1,3,1,0,0,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.orm,CI,2,0,1,0,8,1,0,0,0.0,1,0
monalisa-orm,com.tsc9526.monalisa.orm,Version,2,0,1,1,45,6,0,0,0.0,6,4
monalisa-orm,com.tsc9526.monalisa.orm.resources,HelpDoc,0,0,1,1,15,1,0,0,-1.0,0,1
monalisa-orm,com.tsc9526.monalisa.orm.utils,TableHelper,3,1,9,6,180,31,0,0,0.2222222222222222,4,12
monalisa-orm,com.tsc9526.monalisa.orm.utils,MTable,2,0,2,2,36,5,0,0,0.0,1,5
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentArgs,12,1,13,13,63,13,0,0,0.38461538461538464,2,2
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentArgClassInfo,5,0,1,1,14,1,0,0,0.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentClass,4,0,12,6,173,31,0,0,0.16666666666666666,4,16
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentEnhancer,0,0,5,3,55,12,0,0,-1.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentHotSpotVM,0,0,9,5,93,17,0,0,-1.0,1,3
monalisa-orm,com.tsc9526.monalisa.tools.agent,AttachProviderPlaceHolder,0,0,4,4,14,4,0,0,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,1,0,10,5,111,15,0,0,0.3,2,4
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentLoaderInterface,0,0,1,0,3,1,0,0,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJavaFile,5,0,13,13,73,17,0,0,0.0,5,4
monalisa-orm,com.tsc9526.monalisa.tools.agent,Interceptor,0,0,2,2,7,2,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.cache,Cache,0,0,8,0,13,8,0,0,-1.0,11,0
monalisa-orm,com.tsc9526.monalisa.tools.cache,Cacheable,0,0,1,1,6,1,0,0,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.cache,CacheKey,9,0,11,10,76,23,0,0,0.2727272727272727,6,1
monalisa-orm,com.tsc9526.monalisa.tools.cache,CacheManager,9,0,22,17,186,45,0,0,0.2727272727272727,6,6
monalisa-orm,com.tsc9526.monalisa.tools.cache,CacheTableRow,5,0,15,15,64,17,0,0,0.26666666666666666,1,1
monalisa-orm,com.tsc9526.monalisa.tools.cache,TransactionalCacheManager,1,0,6,5,30,9,0,0,0.0,1,3
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,FifoCache,3,0,11,10,50,12,0,0,0.0,0,1
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,LruCache,4,0,12,10,60,15,0,0,0.0,0,1
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftCache,5,0,12,10,75,16,0,0,0.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftEntry,1,0,1,0,7,1,0,0,0.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,TransactionalCache,10,0,16,15,98,20,0,0,0.0,1,1
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,AddEntry,4,0,2,2,15,2,0,0,0.0,0,1
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,RemoveEntry,2,0,2,2,11,2,0,0,0.0,0,1
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakCache,5,0,12,10,75,16,0,0,0.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakEntry,1,0,1,0,7,1,0,0,0.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.cache.impl,PerpetualCache,6,0,13,12,71,18,0,0,0.23076923076923078,0,2
monalisa-orm,com.tsc9526.monalisa.tools.cache.impl,CacheObject,3,0,2,1,13,2,0,0,0.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.clazz,CompilePackage,3,0,6,5,77,19,0,0,0.0,2,3
monalisa-orm,com.tsc9526.monalisa.tools.clazz,Compiler,3,1,4,3,77,11,0,0,0.5,2,5
monalisa-orm,com.tsc9526.monalisa.tools.clazz,StringFileObject,1,0,2,2,10,2,0,0,0.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpAsm,0,0,5,3,63,18,0,0,-1.0,3,2
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClass,15,2,50,44,533,100,0,0,0.2,56,9
monalisa-orm,com.tsc9526.monalisa.tools.clazz,ClassHelper,3,0,10,9,127,22,0,0,0.0,15,2
monalisa-orm,com.tsc9526.monalisa.tools.clazz,FGS,7,0,20,16,162,36,0,0,0.1,13,1
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClasspath,3,0,16,11,193,35,0,0,0.375,7,3
monalisa-orm,com.tsc9526.monalisa.tools.clazz,_DefineClass,3,0,2,0,23,3,0,0,1.0,2,2
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpEnum,2,0,5,3,71,13,0,0,0.6,4,1
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpJavaBeans,2,0,6,5,95,18,0,0,0.8333333333333334,6,2
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpLib,18,11,9,7,144,21,0,0,0.0,7,4
monalisa-orm,com.tsc9526.monalisa.tools.clazz,Shallowable,0,0,1,1,6,1,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.clazz,Specifiable,0,0,1,1,6,1,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.clazz,StatementEnhancer,0,0,5,4,35,6,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.clazz,Interceptor,0,0,1,1,6,1,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.clazz,InterceptorFilter,0,0,2,2,7,2,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters,Conversion,18,18,2,2,25,2,0,0,-1.0,2,0
monalisa-orm,com.tsc9526.monalisa.tools.converters,TypeConverter,3,0,5,3,89,18,0,0,0.4,2,2
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ArrayTypeConversion,0,0,5,3,193,53,0,0,-1.0,3,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,BigDecimalTypeConversion,0,0,2,2,26,6,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,BooleanTypeConversion,0,0,2,2,23,5,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ByteTypeConversion,0,0,2,2,26,6,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,CharacterTypeConversion,0,0,2,2,23,5,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,DateTypeConversion,1,1,4,2,51,10,0,0,0.5,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,DoubleTypeConversion,0,0,2,2,26,6,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,EnumTypeConversion,0,0,2,2,11,2,0,0,-1.0,0,1
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,FloatTypeConversion,0,0,2,2,26,6,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,IntegerTypeConversion,0,0,2,2,29,7,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,JsonObjectTypeConversion,0,0,2,2,22,5,0,0,-1.0,0,1
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,LongTypeConversion,0,0,2,2,29,7,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ObjectTypeConversion,0,0,6,2,107,22,0,0,-1.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,SameTypeConversion,0,0,2,2,11,2,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ShortTypeConversion,0,0,2,2,23,5,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,StringTypeConversion,0,0,2,2,41,10,0,0,-1.0,0,1
monalisa-orm,com.tsc9526.monalisa.tools.csv,Csv,0,0,9,7,173,33,0,0,-1.0,0,9
monalisa-orm,com.tsc9526.monalisa.tools.csv,DataTableConnection,0,0,1,0,8,1,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.csv,DataTableReader,4,0,8,8,85,18,0,0,0.375,0,4
monalisa-orm,com.tsc9526.monalisa.tools.csv,DataTableResultSet,0,0,4,1,17,4,0,0,-1.0,1,1
monalisa-orm,com.tsc9526.monalisa.tools.csv,SimpleDataTableReader,0,0,2,2,13,2,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.csv,TableStatement,0,0,1,0,8,1,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.datatable,CaseInsensitiveMap,2,0,11,9,80,21,1,0,0.45454545454545453,4,1
monalisa-orm,com.tsc9526.monalisa.tools.datatable,CsvOptions,16,0,33,33,136,33,0,0,0.5151515151515151,2,0
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataColumn,7,0,17,17,70,17,0,0,0.29411764705882354,3,0
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataMap,1,0,45,39,514,111,0,1,0.37777777777777777,21,9
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTable,2,0,26,22,385,84,0,0,0.6923076923076923,23,12
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTableJoin,9,0,11,1,173,35,0,0,0.0,1,3
monalisa-orm,com.tsc9526.monalisa.tools.datatable,Page,6,0,10,10,129,14,0,0,0.2,6,3
monalisa-orm,com.tsc9526.monalisa.tools.io,Formatter,0,0,0,0,5,0,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaFile,11,2,18,15,144,32,0,0,0.0,4,1
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaWriter,8,0,22,18,128,33,0,0,0.4090909090909091,6,1
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpClose,0,0,10,9,93,20,0,0,-1.0,27,1
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,1,1,23,22,269,47,0,0,0.4782608695652174,29,3
monalisa-orm,com.tsc9526.monalisa.tools.json,MelpJson,2,0,26,21,297,65,0,0,0.4230769230769231,15,7
monalisa-orm,com.tsc9526.monalisa.tools.logger,CommonsLoggerFactory,1,0,15,14,56,15,0,1,0.13333333333333333,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,CommonsLoggingLogger,1,0,14,13,45,14,0,1,0.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,ConsoleLoggerFactory,2,0,22,17,93,26,0,1,1.0,2,1
monalisa-orm,com.tsc9526.monalisa.tools.logger,ConsoleLogger,0,0,20,16,81,24,0,1,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,JDK14LoggerFactory,1,0,15,14,69,15,0,1,0.13333333333333333,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,JDK14Logger,1,0,14,13,45,14,0,1,0.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,Log4jCfg,0,0,2,1,30,6,0,0,-1.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.logger,Log4JLoggerFactory,1,0,15,14,56,15,0,1,0.13333333333333333,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,Log4JLogger,1,0,14,13,45,14,0,1,0.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,Logger,8,2,26,22,141,36,7,0,0.5,36,4
monalisa-orm,com.tsc9526.monalisa.tools.logger,LoggerFactory,0,0,1,1,6,1,5,0,-1.0,2,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,LoggerWrapper,1,0,16,15,59,17,0,1,0.0,0,3
monalisa-orm,com.tsc9526.monalisa.tools.logger,SLF4JLoggerFactory,3,0,29,27,117,30,0,1,0.20689655172413793,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,LocationAwareSLF4JLogger,2,0,14,13,46,14,0,1,0.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.logger,LocationUnawareSLF4JLogger,1,0,14,13,45,14,0,1,0.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.maven,JarLocation,9,0,12,10,127,24,0,0,0.0,1,5
monalisa-orm,com.tsc9526.monalisa.tools.maven,Repository,10,0,15,8,139,30,0,0,0.0,2,4
monalisa-orm,com.tsc9526.monalisa.tools.maven,Profile,2,0,5,5,20,5,0,0,0.0,1,1
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpCodec,0,0,2,2,31,2,0,0,-1.0,1,3
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpEclipse,17,6,22,11,316,70,0,0,0.2727272727272727,5,6
monalisa-orm,com.tsc9526.monalisa.tools.misc,ILocalStoreConstants,6,6,0,0,17,0,0,0,-1.0,2,0
monalisa-orm,com.tsc9526.monalisa.tools.misc,SafeChunkyInputStream,9,0,14,5,131,36,0,0,0.14285714285714285,1,1
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpException,0,0,5,4,36,9,0,0,-1.0,10,1
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,0,0,15,8,150,31,0,0,-1.0,2,4
monalisa-orm,com.tsc9526.monalisa.tools.misc,DownloadListener,0,0,3,3,5,3,0,0,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools.misc,HttpsX509TrustManager,0,0,3,3,11,3,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpMisc,0,0,5,4,58,12,0,0,-1.0,5,1
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,0,0,16,16,54,16,0,0,-1.0,2,0
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,BeanParser,0,0,1,1,28,7,0,0,-1.0,0,3
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,JsonObjectParser,0,0,1,1,20,4,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,KeyMapping,4,0,7,4,79,22,0,0,0.2857142857142857,2,0
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,MapParser,0,0,1,1,12,2,0,0,-1.0,0,2
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,ServletRequestParser,0,0,2,2,63,15,0,0,-1.0,1,3
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,StringParser,0,0,1,1,17,3,0,0,-1.0,0,0
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,XmlParser,0,0,1,1,30,4,0,0,-1.0,0,3
monalisa-orm,com.tsc9526.monalisa.tools.parser,Parser,0,0,1,1,12,1,0,0,-1.0,1,0
monalisa-orm,com.tsc9526.monalisa.tools,PkgNames,12,12,0,0,17,0,0,0,-1.0,9,0
monalisa-orm,com.tsc9526.monalisa.tools,Tasks,9,1,8,6,82,15,0,0,0.25,4,2
monalisa-orm,com.tsc9526.monalisa.tools,TaskThread,7,0,8,6,75,15,0,0,0.25,1,0
monalisa-orm,com.tsc9526.monalisa.tools,Tools,0,0,2,1,21,4,0,0,-1.0,2,2
